,S_1_ID,S_1_lat,S_1_lon,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
478,155,49.389603,-114.041436,155,49.37971931195369,-114.04606193569717,155,167418009.64541766,155,49767.0,49.25,-114.25,506059794.77061486,49767,11386318.963502353,0.06801131483774037,0.022499947795029847,0.0680113148377403,0.028250314614951828
480,155,49.389603,-114.041436,155,49.37971931195369,-114.04606193569717,155,167418009.64541766,155,49286.0,49.5,-114.25,503521541.1307602,49286,638974.0650862418,0.003816638762099457,0.0012690103856357274,0.003816638762099453,0.0012690103856357279
477,155,49.389603,-114.041436,155,49.37971931195369,-114.04606193569717,155,167418009.64541766,155,49768.0,49.25,-114.0,506059794.77061486,49768,62067155.96510382,0.3707316560300694,0.12264787008665136,0.370731656030069,0.12264787008665133
482,156,49.417999,-113.917436,156,49.43208135312795,-113.90116607945964,156,183690180.2038179,156,49769.0,49.25,-113.75,506059794.770654,49769,802144.9901071503,0.004366836535394058,0.0015850794676757157,0.004366836535394064,0.0015850794676757153
484,156,49.417999,-113.917436,156,49.43208135312795,-113.90116607945964,156,183690180.2038179,156,49288.0,49.5,-113.75,503521541.13079906,49288,62398267.05690113,0.3396929927754745,0.12392372909561782,0.33969299277547493,0.12392372909561784
483,156,49.417999,-113.917436,156,49.43208135312795,-113.90116607945964,156,183690180.2038179,156,49287.0,49.5,-114.0,503521541.1307602,49287,101174554.71926376,0.5507891309541048,0.20093391534363295,0.5507891309541055,0.20093391534363297
481,156,49.417999,-113.917436,156,49.43208135312795,-113.90116607945964,156,183690180.2038179,156,49768.0,49.25,-114.0,506059794.77061486,49768,19315213.437545635,0.10515103973502542,0.03816784822098102,0.10515103973502556,0.038167848220981015
485,157,50.437879,-113.923541,157,50.43498285936875,-113.9228843083362,157,26145967.800136484,157,47363.0,50.5,-114.0,493269764.55680233,47363,26145967.800136484,1.0,0.053005413424494725,1.0,0.053005413424494704
487,158,50.481301,-113.948198,158,50.488284043892016,-113.95390557256852,158,66777751.06725887,158,47363.0,50.5,-114.0,493269764.55680233,47363,66514305.68251543,0.9960548928268323,0.13484367066827585,0.9960548928268321,0.1348436706682758
486,158,50.481301,-113.948198,158,50.488284043892016,-113.95390557256852,158,66777751.06725887,158,47364.0,50.5,-113.75,493269764.5568404,47364,263445.38474346785,0.003945107173167967,0.0005340797342001094,0.003945107173167966,0.0005340797342001095
488,159,50.988151,-113.943787,159,50.9847265902609,-113.94382824785626,159,116131620.67578577,159,46401.0,51.0,-114.0,488085265.9844974,46401,116131620.67578577,1.0,0.23793305958855626,1.0,0.24071329455625773
490,160,51.019514,-113.868109,160,51.01579935116542,-113.85888185024301,160,165118186.29091477,160,46401.0,51.0,-114.0,488085265.9844974,46401,59931792.434340596,0.3629630011121204,0.12278959561185392,0.36296300111212004,0.12422438541357518
489,160,51.019514,-113.868109,160,51.01579935116542,-113.85888185024301,160,165118186.29091477,160,46402.0,51.0,-113.75,488085265.9845351,46402,105186393.85657431,0.6370369988878805,0.21550823429262692,0.6370369988878799,0.5498950092747217
492,161,49.110569,-114.027201,161,49.119802900682345,-114.03760201209535,161,157234548.9408502,161,50250.0,49.0,-113.75,508588080.77328706,50250,784086.8571101667,0.004986733910529619,0.0015416933403511839,0.004986733910529606,0.001541659120342875
493,161,49.110569,-114.027201,161,49.119802900682345,-114.03760201209535,161,157234548.9408502,161,50248.0,49.0,-114.25,508588080.77324784,50248,8510090.062089408,0.05412353785738785,0.01673277527296909,0.0541235378573877,1.0
494,161,49.110569,-114.027201,161,49.119802900682345,-114.03760201209535,161,157234548.9408502,161,49768.0,49.25,-114.0,506059794.77061486,49768,56193648.17008252,0.35738740975573957,0.11104151871134871,0.3573874097557386,0.11104151871134868
491,161,49.110569,-114.027201,161,49.119802900682345,-114.03760201209535,161,157234548.9408502,161,50249.0,49.0,-114.0,508588080.77324784,50249,82385264.47034693,0.52396413526991,0.16198819355949104,0.5239641352699086,0.21288534712783239
495,161,49.110569,-114.027201,161,49.119802900682345,-114.03760201209535,161,157234548.9408502,161,49767.0,49.25,-114.25,506059794.77061486,49767,9361459.381221607,0.05953818320643562,0.018498721846624745,0.05953818320643546,0.023226485541316275
500,162,50.611655,-114.123325,162,50.60849133849236,-114.1193344125917,162,265738295.95864356,162,47363.0,50.5,-114.0,493269764.55680233,47363,77715978.10860977,0.29245306111507763,0.1575526896087717,0.2924530611150772,0.1575526896087716
501,162,50.611655,-114.123325,162,50.60849133849236,-114.1193344125917,162,265738295.95864356,162,46881.0,50.75,-114.25,490682360.64753515,46881,5351124.510872163,0.020136821046316,0.01090547559894039,0.020136821046315968,0.010905475598940392
503,162,50.611655,-114.123325,162,50.60849133849236,-114.1193344125917,162,265738295.95864356,162,46882.0,50.75,-114.0,490682360.64753515,46882,64536574.228150986,0.24285763553701237,0.13152413741342664,0.24285763553701198,0.13152267917822397
498,162,50.611655,-114.123325,162,50.60849133849236,-114.1193344125917,162,265738295.95864356,162,47361.0,50.5,-114.5,493269764.55680233,47361,7493019.837985552,0.02819698911274602,0.015190511108496486,0.028196989112745974,0.01519051110849649
502,162,50.611655,-114.123325,162,50.60849133849236,-114.1193344125917,162,265738295.95864356,162,46883.0,50.75,-113.75,490682360.64757305,46883,480961.3531743722,0.0018099060635551885,0.0009801887977787267,0.0018099060635551857,0.0009801779050822934
497,162,50.611655,-114.123325,162,50.60849133849236,-114.1193344125917,162,265738295.95864356,162,47362.0,50.5,-114.25,493269764.55680233,47362,110160637.91985112,0.4145455871252943,0.22332736736627126,0.41454558712529366,0.22332736736627115
506,163,50.600859,-113.861699,163,50.60274397426655,-113.85450246332294,163,42040028.10254707,163,47363.0,50.5,-114.0,493269764.55680233,47363,8171211.757628594,0.1943674190154389,0.0165654016215049,0.19436741901543883,0.016565401621504893
507,163,50.600859,-113.861699,163,50.60274397426655,-113.85450246332294,163,42040028.10254707,163,46883.0,50.75,-113.75,490682360.64757305,46883,7066732.74899437,0.16809533837029522,0.014401847948371573,0.16809533837029514,0.014401687902716967
505,163,50.600859,-113.861699,163,50.60274397426655,-113.85450246332294,163,42040028.10254707,163,47364.0,50.5,-113.75,493269764.5568404,47364,26769285.59224687,0.636757081297598,0.05426905826327451,0.6367570812975977,0.054269058263274515
508,163,50.600859,-113.861699,163,50.60274397426655,-113.85450246332294,163,42040028.10254707,163,46882.0,50.75,-114.0,490682360.64753515,46882,32798.00367725133,0.0007801613166682018,6.684161956416984e-05,0.0007801613166682015,6.684087847736579e-05
510,164,50.714294,-113.942491,164,50.71899297092053,-113.9378015278694,164,89946503.39587703,164,46882.0,50.75,-114.0,490682360.64753515,46882,81247390.55125429,0.9032857029879663,0.16558041834647397,0.9032857029879658,0.16557858252226973
509,164,50.714294,-113.942491,164,50.71899297092053,-113.9378015278694,164,89946503.39587703,164,46883.0,50.75,-113.75,490682360.64757305,46883,8699112.844622798,0.09671429701203424,0.017728603149993475,0.0967142970120342,0.01772840613458916
512,165,50.686322,-113.872275,165,50.681872895788956,-113.87148965437255,165,58873834.75933444,165,46882.0,50.75,-114.0,490682360.64753515,46882,24710057.261830736,0.41971203953065006,0.050358560330601244,0.41971203953064967,0.050358001994870075
511,165,50.686322,-113.872275,165,50.681872895788956,-113.87148965437255,165,58873834.75933444,165,46883.0,50.75,-113.75,490682360.64757305,46883,34163777.49750375,0.5802879604693507,0.06962503696366108,0.5802879604693502,0.06962426323068892
513,166,49.953575,-113.968854,166,49.95201793035394,-113.97770156108137,166,115408363.51835603,166,48325.0,50.0,-114.0,498415313.3194773,48325,111889938.64380537,0.9695132591149597,0.2244913742690034,0.9695132591149601,0.22449137426900334
514,166,49.953575,-113.968854,166,49.95201793035394,-113.97770156108137,166,115408363.51835603,166,48326.0,50.0,-113.75,498415313.3195158,48326,3518424.8745506103,0.030486740885039887,0.007059223062625038,0.0304867408850399,0.007059144590655139
515,167,50.044232,-113.930246,167,50.04947544530675,-113.9318095110159,167,99520794.46028441,167,48325.0,50.0,-114.0,498415313.3194773,48325,71526269.75860594,0.718706780291528,0.1435073679462946,0.7187067802915273,0.14350736794629457
516,167,50.044232,-113.930246,167,50.04947544530675,-113.9318095110159,167,99520794.46028441,167,48326.0,50.0,-113.75,498415313.3195158,48326,27994524.70167854,0.28129321970847276,0.05616706379912584,0.2812932197084725,0.056166439432945504
520,168,50.831519,-113.919167,168,50.830145646140174,-113.92123239276174,168,87057436.48607491,168,46401.0,51.0,-114.0,488085265.9844974,46401,5996802.631488398,0.06888328985482595,0.012286383239601559,0.06888328985482595,0.012429948965055561
517,168,50.831519,-113.919167,168,50.830145646140174,-113.92123239276174,168,87057436.48607491,168,46883.0,50.75,-113.75,490682360.64757305,46883,14342525.621541502,0.16474785153862911,0.029229755890578784,0.16474785153862911,0.029229431064526443
518,168,50.831519,-113.919167,168,50.830145646140174,-113.92123239276174,168,87057436.48607491,168,46882.0,50.75,-114.0,490682360.64753515,46882,66718108.23304501,0.766368858606545,0.1359700563619194,0.766368858606545,0.13596854883389758
522,169,49.235479,-113.970454,169,49.22956703359596,-113.9868365734534,169,123934193.28245106,169,49769.0,49.25,-113.75,506059794.770654,49769,9057621.285417937,0.07308411864008546,0.0178983222516676,0.07308411864008547,0.017898322251667598
521,169,49.235479,-113.970454,169,49.22956703359596,-113.9868365734534,169,123934193.28245106,169,49768.0,49.25,-114.0,506059794.77061486,49768,114876571.99703312,0.9269158813599144,0.22700197325318838,0.9269158813599145,0.22700197325318833
523,170,50.891407,-113.847019,170,50.88995540429433,-113.8492560997909,170,47993464.86399873,170,46883.0,50.75,-113.75,490682360.64757305,46883,9343548.143608725,0.194683758926053,0.019041948300887915,0.19468375892605286,0.019041736690468773
526,170,50.891407,-113.847019,170,50.88995540429433,-113.8492560997909,170,47993464.86399873,170,46401.0,51.0,-114.0,488085265.9844974,46401,10391584.966757463,0.2165208324967695,0.021290511496586582,0.21652083249676937,0.021539289975060397
525,170,50.891407,-113.847019,170,50.88995540429433,-113.8492560997909,170,47993464.86399873,170,46402.0,51.0,-113.75,488085265.9845351,46402,25892750.21427006,0.539505749119042,0.053049645254176686,0.5395057491190417,0.13536250837383534
524,170,50.891407,-113.847019,170,50.88995540429433,-113.8492560997909,170,47993464.86399873,170,46882.0,50.75,-114.0,490682360.64753515,46882,2365581.539362517,0.04928965945813609,0.00482100382871059,0.049289659458136056,0.004820950377248117
529,171,49.278809,-113.994784,171,49.27503667031396,-114.01836304764143,171,110417538.5914491,171,49769.0,49.25,-113.75,506059794.770654,49769,8806923.106920928,0.07976018320338604,0.017402929847276684,0.07976018320338604,0.01740292984727668
527,171,49.278809,-113.994784,171,49.27503667031396,-114.01836304764143,171,110417538.5914491,171,49768.0,49.25,-114.0,506059794.77061486,49768,94547231.99082585,0.8562700563418258,0.1868301591389648,0.8562700563418258,0.18683015913896478
528,171,49.278809,-113.994784,171,49.27503667031396,-114.01836304764143,171,110417538.5914491,171,49767.0,49.25,-114.25,506059794.77061486,49767,7063383.493702327,0.06396976045478817,0.013957606525339549,0.06396976045478817,0.017524786244155096
533,172,50.387443,-113.890321,172,50.38405963195995,-113.89560732938668,172,50452094.20646168,172,47363.0,50.5,-114.0,493269764.55680233,47363,22290739.99459735,0.4418199154108146,0.0451897553757939,0.4418199154108146,0.04518975537579388
530,172,50.387443,-113.890321,172,50.38405963195995,-113.89560732938668,172,50452094.20646168,172,47844.0,50.25,-114.0,495847430.9524226,47844,13109300.186252687,0.25983659137332116,0.026438173050674828,0.25983659137332116,0.026438173050674835
532,172,50.387443,-113.890321,172,50.38405963195995,-113.89560732938668,172,50452094.20646168,172,47364.0,50.5,-113.75,493269764.5568404,47364,13029738.516099408,0.25825961679169734,0.026415035853262735,0.25825961679169734,0.026415035853262738
531,172,50.387443,-113.890321,172,50.38405963195995,-113.89560732938668,172,50452094.20646168,172,47845.0,50.25,-113.75,495847430.9524609,47845,2022315.509512242,0.040083876424167,0.004078503554263913,0.040083876424167,0.0040784131549962445
534,173,50.310005,-113.88916,173,50.30200060851759,-113.89361141446578,173,127009105.08854692,173,47844.0,50.25,-114.0,495847430.9524226,47844,78169740.40676488,0.6154656420283199,0.1576487756659677,0.6154656420283198,0.15764877566596772
536,173,50.310005,-113.88916,173,50.30200060851759,-113.89361141446578,173,127009105.08854692,173,47364.0,50.5,-113.75,493269764.5568404,47364,5495.102464539744,4.3265421488551736e-05,1.1140156683790686e-05,4.326542148855173e-05,1.1140156683790688e-05
535,173,50.310005,-113.88916,173,50.30200060851759,-113.89361141446578,173,127009105.08854692,173,47845.0,50.25,-113.75,495847430.9524609,47845,48833869.57931753,0.3844910925501918,0.09848567630069954,0.3844910925501917,0.09848349338412364
539,174,50.195565,-113.858052,174,50.202273932079166,-113.8640714301761,174,77279943.64865263,174,47845.0,50.25,-113.75,495847430.9524609,47845,48879716.96031977,0.6325019746720789,0.09857813897800771,0.6325019746720792,0.09857595401201388
538,174,50.195565,-113.858052,174,50.202273932079166,-113.8640714301761,174,77279943.64865263,174,47844.0,50.25,-114.0,495847430.9524226,47844,28400226.68833283,0.3674980253279207,0.057276139625815424,0.36749802532792086,0.05727613962581544
541,175,50.150573,-113.936682,175,50.144072494374484,-113.94023200915672,175,217056535.57216325,175,48326.0,50.0,-113.75,498415313.3195158,48326,25920800.12098241,0.11941957910944682,0.052006428029560826,0.11941957910944669,0.05200584991397804
542,175,50.150573,-113.936682,175,50.144072494374484,-113.94023200915672,175,217056535.57216325,175,47844.0,50.25,-114.0,495847430.9524226,47844,123258563.6295761,0.5678638669168162,0.2485816320411731,0.5678638669168156,0.24858163204117315
543,175,50.150573,-113.936682,175,50.144072494374484,-113.94023200915672,175,217056535.57216325,175,47845.0,50.25,-113.75,495847430.9524609,47845,13904112.227678075,0.06405756081486648,0.028041109744120316,0.06405756081486641,0.028040488218172926
540,175,50.150573,-113.936682,175,50.144072494374484,-113.94023200915672,175,217056535.57216325,175,48325.0,50.0,-114.0,498415313.3194773,48325,53973059.59392691,0.24865899315887158,0.10828932850089003,0.2486589931588713,0.10828932850089
545,176,50.443699,-113.805948,176,50.44210481178506,-113.80698863792838,176,113913373.56512547,176,47845.0,50.25,-113.75,495847430.9524609,47845,21980.907348270568,0.00019296160459775913,4.432998131309866e-05,0.00019296160459775913,4.4328998747362685e-05
547,176,50.443699,-113.805948,176,50.44210481178506,-113.80698863792838,176,113913373.56512547,176,47363.0,50.5,-114.0,493269764.55680233,47363,2856407.690011141,0.025075262022488543,0.005790761760104216,0.025075262022488543,0.005790761760104213
546,176,50.443699,-113.805948,176,50.44210481178506,-113.80698863792838,176,113913373.56512547,176,47364.0,50.5,-113.75,493269764.5568404,47364,111034984.96776605,0.9747317763729136,0.2250999208668734,0.9747317763729136,0.22509992086687342
548,177,50.838404,-113.803941,177,50.834603138244695,-113.80351427997972,177,14198901.100556945,177,46883.0,50.75,-113.75,490682360.64757305,46883,14198901.100556945,1.0,0.028937052234398828,1.0,0.02893673066111991
550,178,50.770758,-113.815231,178,50.7742762904297,-113.8156154836205,178,106025720.66398397,178,46882.0,50.75,-114.0,490682360.64753515,46882,15029018.098829795,0.14174879458220954,0.030628812657941408,0.14174879458220957,0.03062847306998659
549,178,50.770758,-113.815231,178,50.7742762904297,-113.8156154836205,178,106025720.66398397,178,46883.0,50.75,-113.75,490682360.64757305,46883,90996702.56515415,0.8582512054177902,0.18544930460728642,0.8582512054177904,0.18544724373596919
