,ID_t,S_1_lat,S_1_lon,lat_t,lon_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols
913,323,49.909063,-112.931926,49.9092420193286,-112.93259666564161,0.032448611085152,323,47650.0,50.0,-112.75,0.0625,47650,0.004004166629087,0.12340024719639,0.064066666065397,0.12340024719639,0.064066666065397,100.0,229.0
914,324,50.774259,-112.838791,50.773963198450765,-112.84425546842812,0.008745833326336,324,46213.0,50.75,-112.75,0.0625,46213,0.005836110876066,0.667301863447573,0.093377774017059,0.667301863447573,0.095757025041258,97.0,229.0
915,324,50.774259,-112.838791,50.773963198450765,-112.84425546842812,0.008745833326336,324,46212.0,50.75,-113.0,0.0625,46212,0.00290972245027,0.332698136552427,0.046555559204324,0.332698136552427,0.046555559204324,97.0,228.0
916,325,50.732512,-112.765014,50.72973073455494,-112.75634981370112,0.005995138884093,325,46213.0,50.75,-112.75,0.0625,46213,0.005995138884093,1.0,0.095922222145486,1.0,0.098366305308589,97.0,229.0
917,326,50.035098,-112.83623,50.03407238272194,-112.82248016762382,0.013727083322352,326,47650.0,50.0,-112.75,0.0625,47650,0.010402083175386,0.757778104140198,0.166433330806178,0.757778104140197,0.166433330806178,100.0,229.0
918,326,50.035098,-112.83623,50.03407238272194,-112.82248016762382,0.013727083322352,326,47649.0,50.0,-113.0,0.0625,47649,0.003325000146965,0.242221895859803,0.053200002351448,0.242221895859803,0.053200002351448,100.0,228.0
919,327,50.115868,-112.724881,50.11615494674462,-112.72353384832562,0.014465277766206,327,47171.0,50.25,-112.75,0.0625,47171,0.006203472488634,0.428852635179027,0.099255559818142,0.428852635179028,0.099247840541662,99.0,229.0
920,327,50.115868,-112.724881,50.11615494674462,-112.72353384832562,0.014465277766206,327,47650.0,50.0,-112.75,0.0625,47650,0.008261805277572,0.571147364820972,0.132188884441148,0.571147364820972,0.132188884441148,100.0,229.0
921,328,50.569168,-112.733531,50.568141969885815,-112.73712808317393,0.009234027770391,328,46692.0,50.5,-112.75,0.0625,46692,0.009181944415224,0.994359627622777,0.146911110643584,0.994359627622777,0.146911110643584,98.0,229.0
922,328,50.569168,-112.733531,50.568141969885815,-112.73712808317393,0.009234027770391,328,46213.0,50.75,-112.75,0.0625,46213,5.2083355167e-05,0.005640372377223,0.000833333682666,0.005640372377223,0.00085456689409,97.0,229.0
923,329,50.895388,-112.731319,50.88268484297684,-112.73444287486008,0.033990936146331,329,45735.0,51.0,-112.5,0.0625,45735,0.000142221502165,0.004184100771817,0.002275544034634,0.004184100771817,1.0,96.0,230.0
924,329,50.895388,-112.731319,50.88268484297684,-112.73444287486008,0.033990936146331,329,45734.0,51.0,-112.75,0.0625,45734,0.016935111901064,0.498224345106546,0.270961790417028,0.498224345106544,0.340910772161525,96.0,229.0
925,329,50.895388,-112.731319,50.88268484297684,-112.73444287486008,0.033990936146331,329,46213.0,50.75,-112.75,0.0625,46213,0.016913602743102,0.497591554121641,0.270617643889638,0.497591554121639,0.27751293897638,97.0,229.0
926,330,50.747314,-112.675412,50.7484703937009,-112.67573030308624,0.006956249994435,330,46213.0,50.75,-112.75,0.0625,46213,0.006849305599243,0.984626142637546,0.109588889587886,0.984626142637546,0.112381197292129,97.0,229.0
927,330,50.747314,-112.675412,50.7484703937009,-112.67573030308624,0.006956249994435,330,46214.0,50.75,-112.5,0.0625,46214,0.000106944395192,0.015373857362454,0.001711110323072,0.015373857362454,0.004106665526618,97.0,230.0
928,331,49.897757,-112.678715,49.89779420466029,-112.69015611917104,0.010816666658013,331,47651.0,50.0,-112.5,0.0625,47651,0.001637499872231,0.151386737153263,0.026199997955698,0.151386737153264,0.026199997955698,100.0,230.0
929,331,49.897757,-112.678715,49.89779420466029,-112.69015611917104,0.010816666658013,331,48129.0,49.75,-112.75,0.0625,48129,0.001409027575068,0.13026449086548,0.022544441201083,0.13026449086548,0.022543940224634,101.0,229.0
930,331,49.897757,-112.678715,49.89779420466029,-112.69015611917104,0.010816666658013,331,47650.0,50.0,-112.75,0.0625,47650,0.007703472557768,0.712185445047506,0.123255560924283,0.712185445047507,0.123255560924283,100.0,229.0
931,331,49.897757,-112.678715,49.89779420466029,-112.69015611917104,0.010816666658013,331,48130.0,49.75,-112.5,0.0625,48130,6.6666652947e-05,0.006163326933749,0.001066666447147,0.006163326933749,0.00106665459543,101.0,230.0
932,332,49.861848,-112.721705,49.85486782384026,-112.71154538245315,0.008767361104097,332,48130.0,49.75,-112.5,0.0625,48130,0.000594444280802,0.067801961587294,0.009511108492831,0.067801961587294,0.009511002815022,101.0,230.0
933,332,49.861848,-112.721705,49.85486782384026,-112.71154538245315,0.008767361104097,332,47651.0,50.0,-112.5,0.0625,47651,0.000234722240159,0.026772279295029,0.003755555842548,0.026772279295029,0.003755555842548,100.0,230.0
934,332,49.861848,-112.721705,49.85486782384026,-112.71154538245315,0.008767361104097,332,47650.0,50.0,-112.75,0.0625,47650,0.001455555710516,0.166019819787698,0.023288891368254,0.166019819787698,0.023288891368254,100.0,229.0
935,332,49.861848,-112.721705,49.85486782384026,-112.71154538245315,0.008767361104097,332,48129.0,49.75,-112.75,0.0625,48129,0.00648263887262,0.739405939329979,0.103722221961919,0.739405939329979,0.103719917074875,101.0,229.0
936,333,50.000864,-112.69655,49.997791046055966,-112.68817228919703,0.021563888871638,333,47651.0,50.0,-112.5,0.0625,47651,0.004979166392266,0.230902988876681,0.079666662276251,0.230902988876681,0.079666662276252,100.0,230.0
937,333,50.000864,-112.69655,49.997791046055966,-112.68817228919703,0.021563888871638,333,47650.0,50.0,-112.75,0.0625,47650,0.016584722479372,0.769097011123319,0.26535555966995,0.769097011123319,0.26535555966995,100.0,229.0
938,334,49.959937,-112.760343,49.95946958542307,-112.77068311479987,0.011813194434994,334,47649.0,50.0,-113.0,0.0625,47649,0.003106944539334,0.263006298290538,0.049711112629347,0.263006298290538,0.049711112629347,100.0,228.0
939,334,49.959937,-112.760343,49.95946958542307,-112.77068311479987,0.011813194434994,334,47650.0,50.0,-112.75,0.0625,47650,0.006755555568318,0.571865265190777,0.108088889093091,0.571865265190776,0.108088889093091,100.0,229.0
940,334,49.959937,-112.760343,49.95946958542307,-112.77068311479987,0.011813194434994,334,47651.0,50.0,-112.5,0.0625,47651,0.001950694327342,0.165128436518686,0.031211109237469,0.165128436518686,0.03121110923747,100.0,230.0
941,335,50.486767,-112.5755,50.49755688675447,-112.57880106265925,0.017136805541846,335,46692.0,50.5,-112.75,0.0625,46692,0.003072222472974,0.179276263914627,0.049155559567579,0.179276263914626,0.049155559567579,98.0,229.0
942,335,50.486767,-112.5755,50.49755688675447,-112.57880106265925,0.017136805541846,335,46693.0,50.5,-112.5,0.0625,46693,0.014064583068873,0.820723736085375,0.225033329101963,0.820723736085374,0.225030828759423,98.0,230.0
943,336,50.423391,-112.655252,50.42090639719964,-112.6504923572005,0.021049305538716,336,46693.0,50.5,-112.5,0.0625,46693,0.005570833178167,0.264656388208178,0.089133330850672,0.264656388208179,0.089132340491334,98.0,230.0
944,336,50.423391,-112.655252,50.42090639719964,-112.6504923572005,0.021049305538716,336,47171.0,50.25,-112.75,0.0625,47171,0.000943749985037,0.044835207665231,0.015099999760596,0.044835207665231,0.01509882540751,99.0,229.0
945,336,50.423391,-112.655252,50.42090639719964,-112.6504923572005,0.021049305538716,336,47172.0,50.25,-112.5,0.0625,47172,0.001366666425407,0.064926912809206,0.021866662806505,0.064926912809206,0.021866176891463,99.0,230.0
946,336,50.423391,-112.655252,50.42090639719964,-112.6504923572005,0.021049305538716,336,46692.0,50.5,-112.75,0.0625,46692,0.013168055950105,0.625581491317383,0.210688895201685,0.625581491317383,0.210688895201684,98.0,229.0
947,337,49.710243,-112.66379,49.70740036601812,-112.67213337993267,0.019878472206319,337,48130.0,49.75,-112.5,0.0625,48130,0.004411110773248,0.221903913312087,0.070577772371965,0.221903913312087,0.070576988183208,101.0,230.0
948,337,49.710243,-112.66379,49.70740036601812,-112.67213337993267,0.019878472206319,337,48129.0,49.75,-112.75,0.0625,48129,0.015467361433071,0.778096086687914,0.247477782929143,0.778096086687913,0.247472283545069,101.0,229.0
949,338,49.783451,-112.657931,49.78326412607531,-112.67227250647262,0.019281944429019,338,48129.0,49.75,-112.75,0.0625,48129,0.013597222334262,0.705179002268985,0.217555557348189,0.705179002268986,0.217550722887684,101.0,229.0
950,338,49.783451,-112.657931,49.78326412607531,-112.67227250647262,0.019281944429019,338,48130.0,49.75,-112.5,0.0625,48130,0.005684722094757,0.294820997731014,0.090955553516119,0.294820997731014,0.090954542910087,101.0,230.0
951,339,49.901244,-112.485933,49.90157736776828,-112.48527302090882,0.001357638887803,339,47651.0,50.0,-112.5,0.0625,47651,0.001357638887803,1.0,0.021722222204844,1.0,0.021722222204844,100.0,230.0
952,340,49.855403,-112.552129,49.857406385794555,-112.54833749703673,0.007788888882658,340,48130.0,49.75,-112.5,0.0625,48130,0.006209027480436,0.797164727084567,0.099344439686973,0.797164727084568,0.099343335872131,101.0,230.0
953,340,49.855403,-112.552129,49.857406385794555,-112.54833749703673,0.007788888882658,340,47651.0,50.0,-112.5,0.0625,47651,0.001557639145601,0.199982201449655,0.02492222632961,0.199982201449655,0.02492222632961,100.0,230.0
954,340,49.855403,-112.552129,49.857406385794555,-112.54833749703673,0.007788888882658,340,48129.0,49.75,-112.75,0.0625,48129,2.2222256621e-05,0.002853071465777,0.00035555610594,0.002853071465777,0.000355548204868,101.0,229.0
955,341,49.714403,-112.534647,49.68794016873056,-112.54532228192187,0.020882638872183,341,48129.0,49.75,-112.75,0.0625,48129,0.00076875016776,0.036812884255943,0.012300002684165,0.036812884255942,0.012299729356846,101.0,229.0
956,341,49.714403,-112.534647,49.68794016873056,-112.54532228192187,0.020882638872183,341,48608.0,49.5,-112.75,0.0625,48608,0.000111805529675,0.005353994308809,0.001788888474793,0.005353994308809,0.002761442261262,102.0,229.0
957,341,49.714403,-112.534647,49.68794016873056,-112.54532228192187,0.020882638872183,341,48609.0,49.5,-112.5,0.0625,48609,0.001755555239527,0.084067691361797,0.028088883832424,0.084067691361797,0.119439290625851,102.0,230.0
958,341,49.714403,-112.534647,49.68794016873056,-112.54532228192187,0.020882638872183,341,48130.0,49.75,-112.5,0.0625,48130,0.018246527935221,0.873765430073457,0.291944446963541,0.873765430073452,0.291941203172397,101.0,230.0
959,342,49.669909,-112.429764,49.665507223711685,-112.42641671669055,0.021106124350233,342,48131.0,49.75,-112.25,0.0625,48131,0.002738194172378,0.129734579733374,0.043811106758044,0.129734579733374,0.043811106758044,101.0,231.0
960,342,49.669909,-112.429764,49.665507223711685,-112.42641671669055,0.021106124350233,342,48609.0,49.5,-112.5,0.0625,48609,0.005100568582649,0.241662964645264,0.081609097322381,0.241662964645264,0.347017444728417,102.0,230.0
961,342,49.669909,-112.429764,49.665507223711685,-112.42641671669055,0.021106124350233,342,48610.0,49.5,-112.25,0.0625,48610,1.6666644237e-05,0.000789659151063,0.000266666307786,0.000789659151063,0.000706728432234,102.0,231.0
962,342,49.669909,-112.429764,49.665507223711685,-112.42641671669055,0.021106124350233,342,48130.0,49.75,-112.5,0.0625,48130,0.013250694950969,0.6278127964703,0.21201111921551,0.6278127964703,0.212008763562584,101.0,230.0
963,343,50.2351,-112.635143,50.234512672351414,-112.6252773768616,0.028180555533011,343,47172.0,50.25,-112.5,0.0625,47172,0.013536805249725,0.480359772676156,0.216588883995599,0.480359772676157,0.216584071016247,99.0,230.0
964,343,50.2351,-112.635143,50.234512672351414,-112.6252773768616,0.028180555533011,343,47171.0,50.25,-112.75,0.0625,47171,0.014643750283286,0.519640227323843,0.234300004532576,0.519640227323843,0.234281782616165,99.0,229.0
965,344,50.325835,-112.632394,50.323277912556435,-112.62338665656814,0.023947916647508,344,47171.0,50.25,-112.75,0.0625,47171,0.01164513898524,0.486269396901878,0.186322223763845,0.486269396901878,0.186307733162389,99.0,229.0
966,344,50.325835,-112.632394,50.323277912556435,-112.62338665656814,0.023947916647508,344,46692.0,50.5,-112.75,0.0625,46692,0.000270138991964,0.011280271095828,0.004322223871427,0.011280271095828,0.004322223871427,98.0,229.0
967,344,50.325835,-112.632394,50.323277912556435,-112.62338665656814,0.023947916647508,344,47172.0,50.25,-112.5,0.0625,47172,0.012032638670304,0.502450332002294,0.192522218724861,0.502450332002293,0.192517940548408,99.0,230.0
968,345,50.397522,-112.480471,50.396277743513004,-112.48379447392897,0.009616666658973,345,46693.0,50.5,-112.5,0.0625,46693,0.006770833529874,0.704072811295444,0.108333336477991,0.704072811295445,0.108332132787627,98.0,230.0
969,345,50.397522,-112.480471,50.396277743513004,-112.48379447392897,0.009616666658973,345,47172.0,50.25,-112.5,0.0625,47172,0.002845833129099,0.295927188704554,0.04553333006558,0.295927188704555,0.045532318236287,99.0,230.0
970,346,50.286845,-112.449027,50.29208608808739,-112.45345374167954,0.004414583329802,346,47172.0,50.25,-112.5,0.0625,47172,0.004414583329802,1.0,0.070633333276829,1.0,0.070631763682081,99.0,230.0
971,347,50.066695,-112.482712,50.059639579160866,-112.4915996824599,0.042823611076852,347,47651.0,50.0,-112.5,0.0625,47651,0.031957638816283,0.746262120654207,0.511322221060523,0.746262120654206,0.511322221060524,100.0,230.0
972,347,50.066695,-112.482712,50.059639579160866,-112.4915996824599,0.042823611076852,347,47172.0,50.25,-112.5,0.0625,47172,0.004045833555804,0.094476702316002,0.064733336892864,0.094476702316002,0.064731898406234,99.0,230.0
973,347,50.066695,-112.482712,50.059639579160866,-112.4915996824599,0.042823611076852,347,47650.0,50.0,-112.75,0.0625,47650,0.002716666800952,0.063438526846254,0.043466668815239,0.063438526846254,0.043466668815239,100.0,229.0
974,347,50.066695,-112.482712,50.059639579160866,-112.4915996824599,0.042823611076852,347,47652.0,50.0,-112.25,0.0625,47652,0.002198610646184,0.051341084763692,0.035177770338944,0.051341084763691,0.035175816126939,100.0,231.0
975,347,50.066695,-112.482712,50.059639579160866,-112.4915996824599,0.042823611076852,347,47171.0,50.25,-112.75,0.0625,47171,0.001113194629138,0.025994879953953,0.017811114066201,0.025994879953953,0.017809728865068,99.0,229.0
976,347,50.066695,-112.482712,50.059639579160866,-112.4915996824599,0.042823611076852,347,47173.0,50.25,-112.25,0.0625,47173,0.000791666628492,0.018486685465893,0.012666666055864,0.018486685465893,0.012666384580651,99.0,231.0
977,348,50.195136,-112.446818,50.18563742215861,-112.44058808369627,0.02542847220188,348,47173.0,50.25,-112.25,0.0625,47173,0.003940277421333,0.154955334714975,0.063044438741323,0.154955334714975,0.063043037784929,99.0,231.0
978,348,50.195136,-112.446818,50.18563742215861,-112.44058808369627,0.02542847220188,348,47651.0,50.0,-112.5,0.0625,47651,0.001518055364217,0.059699039413951,0.024288885827465,0.059699039413951,0.024288885827465,100.0,230.0
979,348,50.195136,-112.446818,50.18563742215861,-112.44058808369627,0.02542847220188,348,47172.0,50.25,-112.5,0.0625,47172,0.01997013941633,0.785345625871073,0.319522230661284,0.785345625871074,0.319515130325061,99.0,230.0
980,349,49.579409,-112.321564,49.57568640123943,-112.32294774006549,0.010166033911139,349,48131.0,49.75,-112.25,0.0625,48131,0.001824305641888,0.179451067922242,0.029188890270203,0.179451067922242,0.029188890270203,101.0,231.0
981,349,49.579409,-112.321564,49.57568640123943,-112.32294774006549,0.010166033911139,349,48610.0,49.5,-112.25,0.0625,48610,0.006489228960313,0.638324543970131,0.103827663365006,0.638324543970132,0.275167726893045,102.0,231.0
982,349,49.579409,-112.321564,49.57568640123943,-112.32294774006549,0.010166033911139,349,48609.0,49.5,-112.5,0.0625,48609,0.001852499308939,0.182224388107626,0.02963998894302,0.182224388107626,0.126034885352965,102.0,230.0
983,350,49.593696,-112.224374,49.59226254721819,-112.22731689543849,0.020689438180793,350,48611.0,49.5,-112.0,0.0625,48611,0.001618770711763,0.078241404992105,0.025900331388201,0.078241404992105,0.195435353493599,102.0,232.0
984,350,49.593696,-112.224374,49.59226254721819,-112.22731689543849,0.020689438180793,350,48610.0,49.5,-112.25,0.0625,48610,0.015847750579193,0.765982644898721,0.25356400926708,0.765982644898722,0.672004259660782,102.0,231.0
985,350,49.593696,-112.224374,49.59226254721819,-112.22731689543849,0.020689438180793,350,48131.0,49.75,-112.25,0.0625,48131,0.003222916889838,0.155775950109173,0.051566670237409,0.155775950109173,0.051566670237409,101.0,231.0
986,351,49.849868,-112.393292,49.852870948577305,-112.39588840499249,0.015568749987545,351,47651.0,50.0,-112.5,0.0625,47651,0.003779861270378,0.242785148030659,0.060477780326055,0.242785148030658,0.060477780326055,100.0,230.0
987,351,49.849868,-112.393292,49.852870948577305,-112.39588840499249,0.015568749987545,351,48130.0,49.75,-112.5,0.0625,48130,0.00675555550986,0.433917656540485,0.108088888157764,0.433917656540484,0.108087687183463,101.0,230.0
988,351,49.849868,-112.393292,49.852870948577305,-112.39588840499249,0.015568749987545,351,48131.0,49.75,-112.25,0.0625,48131,0.005033333207306,0.323297195428859,0.080533331316902,0.323297195428858,0.080533331316902,101.0,231.0
989,352,49.769496,-112.360201,49.764276144518725,-112.36079243144398,0.01827152776316,352,48131.0,49.75,-112.25,0.0625,48131,0.011131249670844,0.609212859216245,0.178099994733502,0.609212859216245,0.178099994733502,101.0,231.0
990,352,49.769496,-112.360201,49.764276144518725,-112.36079243144398,0.01827152776316,352,48130.0,49.75,-112.5,0.0625,48130,0.007140278092316,0.390787140783754,0.114244449477062,0.390787140783755,0.114243180108395,101.0,230.0
991,353,50.579154,-112.439079,50.58844793697294,-112.4580543899888,0.060944824944027,353,46215.0,50.75,-112.25,0.0625,46215,0.000336805551869,0.005526401169885,0.005388888829906,0.005526401169885,1.0,97.0,231.0
992,353,50.579154,-112.439079,50.58844793697294,-112.4580543899888,0.060944824944027,353,46213.0,50.75,-112.75,0.0625,46213,0.001220833487232,0.020031782655106,0.019533335795716,0.020031782655106,0.020031042125591,97.0,229.0
993,353,50.579154,-112.439079,50.58844793697294,-112.4580543899888,0.060944824944027,353,46214.0,50.75,-112.5,0.0625,46214,0.020319922547096,0.333415061340445,0.325118760753529,0.333415061340444,0.780285168548438,97.0,230.0
994,353,50.579154,-112.439079,50.58844793697294,-112.4580543899888,0.060944824944027,353,46694.0,50.5,-112.25,0.0625,46694,0.012653374391195,0.207620161397074,0.202453990259126,0.207620161397073,0.289624831018773,98.0,231.0
995,353,50.579154,-112.439079,50.58844793697294,-112.4580543899888,0.060944824944027,353,46693.0,50.5,-112.5,0.0625,46693,0.026413888966635,0.433406593437494,0.422622223466166,0.433406593437492,0.422617527715861,98.0,230.0
996,354,50.502779,-112.259639,50.50231192147206,-112.26042956099207,0.01059652574235,354,46694.0,50.5,-112.25,0.0625,46694,0.01059652574235,1.0,0.169544411877607,1.0,0.242545338708214,98.0,231.0
997,355,50.461926,-112.164043,50.45788916216926,-112.1615032112628,0.011143502529101,355,46695.0,50.5,-112.0,0.0625,46695,0.002135113421109,0.191601645491003,0.034161814737742,0.191601645491003,0.066622332421938,98.0,232.0
998,355,50.461926,-112.164043,50.45788916216926,-112.1615032112628,0.011143502529101,355,46694.0,50.5,-112.25,0.0625,46694,0.009008389107992,0.808398354508997,0.144134225727869,0.808398354508997,0.206194260320706,98.0,231.0
999,356,50.445832,-112.083174,50.450311366786,-112.07446125962977,0.007603828824522,356,46695.0,50.5,-112.0,0.0625,46695,0.006931606537212,0.911594237216147,0.110905704595394,0.911594237216147,0.216288179529306,98.0,232.0
1000,356,50.445832,-112.083174,50.450311366786,-112.07446125962977,0.007603828824522,356,46694.0,50.5,-112.25,0.0625,46694,0.00067222228731,0.088405762783853,0.010755556596955,0.088405762783853,0.015386588616598,98.0,231.0
1001,357,49.90356,-112.286069,49.90175041221162,-112.29793668463539,0.01523749998781,357,47652.0,50.0,-112.25,0.0625,47652,0.011979861286734,0.786209108864175,0.191677780587747,0.786209108864176,0.191667132413732,100.0,231.0
1002,357,49.90356,-112.286069,49.90175041221162,-112.29793668463539,0.01523749998781,357,47651.0,50.0,-112.5,0.0625,47651,0.00126944466993,0.083310560849554,0.020311114718873,0.083310560849554,0.020311114718873,100.0,230.0
1003,357,49.90356,-112.286069,49.90175041221162,-112.29793668463539,0.01523749998781,357,48130.0,49.75,-112.5,0.0625,48130,0.000141666673887,0.00929723865465,0.00226666678219,0.00929723865465,0.002266641597284,101.0,230.0
1004,357,49.90356,-112.286069,49.90175041221162,-112.29793668463539,0.01523749998781,357,48131.0,49.75,-112.25,0.0625,48131,0.00184652735726,0.12118309163162,0.029544437716154,0.121183091631621,0.029544437716154,101.0,231.0
1005,358,49.799534,-112.218507,49.8016569019169,-112.2131964747256,0.020649305539036,358,47652.0,50.0,-112.25,0.0625,47652,0.00110486121956,0.053505974691095,0.017677779512966,0.053505974691095,0.017676797468663,100.0,231.0
1006,358,49.799534,-112.218507,49.8016569019169,-112.2131964747256,0.020649305539036,358,48131.0,49.75,-112.25,0.0625,48131,0.01924166658919,0.931831172376007,0.307866665427047,0.931831172376005,0.307866665427047,101.0,231.0
1007,358,49.799534,-112.218507,49.8016569019169,-112.2131964747256,0.020649305539036,358,48132.0,49.75,-112.0,0.0625,48132,0.000302777730285,0.0146628529329,0.004844443684567,0.0146628529329,0.004895598728961,101.0,232.0
1008,359,50.320919,-112.168386,50.320894588352324,-112.16933493437377,0.001195138887933,359,47173.0,50.25,-112.25,0.0625,47173,0.001195138887933,1.0,0.019122222206924,1.0,0.019121797278096,99.0,231.0
1009,360,50.378603,-112.320467,50.36733690467028,-112.30824452785117,0.022956944426079,360,46694.0,50.5,-112.25,0.0625,46694,0.005522916687664,0.240577168509843,0.088366667002623,0.240577168509845,0.126414801533769,98.0,231.0
1010,360,50.378603,-112.320467,50.36733690467028,-112.30824452785117,0.022956944426079,360,46693.0,50.5,-112.5,0.0625,46693,0.004366666825841,0.190211151135601,0.069866669213449,0.190211151135602,0.06986589292575,98.0,230.0
1011,360,50.378603,-112.320467,50.36733690467028,-112.30824452785117,0.022956944426079,360,47173.0,50.25,-112.25,0.0625,47173,0.013067360912575,0.56921168035455,0.209077774601193,0.569211680354553,0.209073128531674,99.0,231.0
1012,361,49.990972,-112.283157,49.989336489095415,-112.28475357641243,0.016551388875648,361,47652.0,50.0,-112.25,0.0625,47652,0.015861110971339,0.958294865192557,0.25377777554142,0.95829486519256,0.253763677559345,100.0,231.0
1013,361,49.990972,-112.283157,49.989336489095415,-112.28475357641243,0.016551388875648,361,47651.0,50.0,-112.5,0.0625,47651,0.000690277904309,0.04170513480744,0.011044446468948,0.04170513480744,0.011044446468948,100.0,230.0
1014,362,49.92245,-112.166943,49.92190696164294,-112.16675312325819,0.001335416665598,362,47652.0,50.0,-112.25,0.0625,47652,0.001335416665598,1.0,0.021366666649572,1.0,0.021365479678479,100.0,231.0
1015,363,50.386915,-112.072912,50.3809915479387,-112.08065802518453,0.008495138882093,363,47173.0,50.25,-112.25,0.0625,47173,0.001156250053034,0.136107257230494,0.01850000084854,0.136107257230494,0.018499589746546,99.0,231.0
1016,363,50.386915,-112.072912,50.3809915479387,-112.08065802518453,0.008495138882093,363,46694.0,50.5,-112.25,0.0625,46694,0.000447222335906,0.05264449965014,0.007155557374499,0.05264449965014,0.01023653370715,98.0,231.0
1017,363,50.386915,-112.072912,50.3809915479387,-112.08065802518453,0.008495138882093,363,47174.0,50.25,-112.0,0.0625,47174,0.002699305266646,0.317747043822458,0.043188884266338,0.317747043822457,0.045068229479029,99.0,232.0
1018,363,50.386915,-112.072912,50.3809915479387,-112.08065802518453,0.008495138882093,363,46695.0,50.5,-112.0,0.0625,46695,0.004192361226507,0.493501199296909,0.067077779624104,0.493501199296909,0.130815009874326,98.0,232.0
1019,364,50.383013,-112.215174,50.38057517172751,-112.21045664149474,0.0075284722162,364,47173.0,50.25,-112.25,0.0625,47173,0.003002083122807,0.39876392401997,0.048033329964913,0.39876392401997,0.048032262581301,99.0,231.0
1020,364,50.383013,-112.215174,50.38057517172751,-112.21045664149474,0.0075284722162,364,46694.0,50.5,-112.25,0.0625,46694,0.004526389093393,0.601236075980029,0.07242222549428,0.60123607598003,0.103605144032664,98.0,231.0
1021,365,50.304354,-112.324461,50.29539864953145,-112.32310679346776,0.025050694424404,365,46694.0,50.5,-112.25,0.0625,46694,0.000261805494596,0.010451027431029,0.004188887913532,0.010451027431029,0.005992502062126,98.0,231.0
1022,365,50.304354,-112.324461,50.29539864953145,-112.32310679346776,0.025050694424404,365,47172.0,50.25,-112.5,0.0625,47172,0.004288889112418,0.171208392061157,0.068622225798681,0.171208392061157,0.068620700894218,99.0,230.0
1023,365,50.304354,-112.324461,50.29539864953145,-112.32310679346776,0.025050694424404,365,46693.0,50.5,-112.5,0.0625,46693,0.003380555755434,0.134948584584594,0.054088892086952,0.134948584584594,0.05408829110594,98.0,230.0
1024,365,50.304354,-112.324461,50.29539864953145,-112.32310679346776,0.025050694424404,365,47173.0,50.25,-112.25,0.0625,47173,0.017119444061956,0.683391995923218,0.273911104991296,0.683391995923219,0.273905018213119,99.0,231.0
1025,366,49.682642,-112.171845,49.67940606817023,-112.17255249828361,0.019936805539606,366,48132.0,49.75,-112.0,0.0625,48132,0.00348680524189,0.174892875138046,0.055788883870237,0.174892875138046,0.056377988216762,101.0,232.0
1026,366,49.682642,-112.171845,49.67940606817023,-112.17255249828361,0.019936805539606,366,48611.0,49.5,-112.0,0.0625,48611,0.000395833216017,0.019854395190356,0.006333331456266,0.019854395190356,0.047789229156786,102.0,232.0
1027,366,49.682642,-112.171845,49.67940606817023,-112.17255249828361,0.019936805539606,366,48610.0,49.5,-112.25,0.0625,48610,0.001229166501392,0.06165313188968,0.019666664022276,0.06165313188968,0.052121285013939,102.0,231.0
1028,366,49.682642,-112.171845,49.67940606817023,-112.17255249828361,0.019936805539606,366,48131.0,49.75,-112.25,0.0625,48131,0.014825000580307,0.743599597781917,0.237200009284916,0.743599597781918,0.237200009284916,101.0,231.0
1029,367,49.674364,-112.057174,49.66778637552689,-112.05446093862466,0.012368082814725,367,48611.0,49.5,-112.0,0.0625,48611,0.002520166007228,0.203763675015821,0.040322656115653,0.203763675015822,0.30426145649061,102.0,232.0
1030,367,49.674364,-112.057174,49.66778637552689,-112.05446093862466,0.012368082814725,367,48132.0,49.75,-112.0,0.0625,48132,0.009847916807496,0.796236324984178,0.157566668919941,0.796236324984179,0.159230498756438,101.0,232.0
1031,368,50.05688,-112.222497,50.05776143988527,-112.22981940920972,0.019620833317637,368,47652.0,50.0,-112.25,0.0625,47652,0.018967361122437,0.966694982592205,0.303477777958996,0.966694982592204,0.303460919019064,100.0,231.0
1032,368,50.05688,-112.222497,50.05776143988527,-112.22981940920972,0.019620833317637,368,47651.0,50.0,-112.5,0.0625,47651,7.625e-12,3.88618e-10,1.22e-10,3.88618e-10,1.22e-10,100.0,230.0
1033,368,50.05688,-112.222497,50.05776143988527,-112.22981940920972,0.019620833317637,368,47653.0,50.0,-112.0,0.0625,47653,0.000653472187574,0.033305017019178,0.010455555001189,0.033305017019178,0.010455555001189,100.0,232.0
1034,369,50.200181,-112.176327,50.19074843741045,-112.18195753827543,0.016349305542476,369,47173.0,50.25,-112.25,0.0625,47173,0.013584028048161,0.830862694006756,0.21734444877058,0.830862694006754,0.217339619001273,99.0,231.0
1035,369,50.200181,-112.176327,50.19074843741045,-112.18195753827543,0.016349305542476,369,47174.0,50.25,-112.0,0.0625,47174,0.002663888634757,0.162935889101596,0.042622218156112,0.162935889101595,0.044476905143438,99.0,232.0
1036,369,50.200181,-112.176327,50.19074843741045,-112.18195753827543,0.016349305542476,369,47652.0,50.0,-112.25,0.0625,47652,0.000101388859558,0.00620141689165,0.001622221752926,0.00620141689165,0.001622131634502,100.0,231.0
